,rt,trial_index,subject,form_assignment,passed_test,button_pressed,condition,stimNum,topic,speaker,form,response,correct,already_heard_by_speaker,numeric_response,Order
2232,592,30,fgr63edfyq,non_conventional,yes,0,Request,1,car,S2,nonconventional,request,1,Yes,1,12
2233,687,32,fgr63edfyq,non_conventional,yes,0,Request,6,office,S3,nonconventional,request,1,No,1,13
2234,591,34,fgr63edfyq,non_conventional,yes,1,Non-Request,9,soup,S3,nonconventional,literal,1,No,0,14
2235,888,36,fgr63edfyq,non_conventional,yes,0,Non-Request,1,car,S3,nonconventional,request,0,No,1,15
2236,416,38,fgr63edfyq,non_conventional,yes,0,Request,2,back,S3,nonconventional,request,1,No,1,16
2237,1368,40,fgr63edfyq,non_conventional,yes,1,Non-Request,6,office,S3,nonconventional,literal,1,Yes,0,17
2238,1239,42,fgr63edfyq,non_conventional,yes,0,Request,7,phone,S3,nonconventional,request,1,No,1,18
2239,535,44,fgr63edfyq,non_conventional,yes,0,Request,5,laptop,S3,nonconventional,request,1,No,1,19
2240,617,46,fgr63edfyq,non_conventional,yes,0,Request,9,soup,S3,nonconventional,request,1,Yes,1,20
2241,702,48,fgr63edfyq,non_conventional,yes,1,Request,1,car,S3,nonconventional,literal,0,Yes,0,21
2242,1055,50,fgr63edfyq,non_conventional,yes,1,Non-Request,7,phone,S3,nonconventional,literal,1,Yes,0,22
2243,6812,52,fgr63edfyq,non_conventional,yes,0,Non-Request,5,laptop,S3,nonconventional,request,0,Yes,1,23
2244,509,54,fgr63edfyq,non_conventional,yes,1,Non-Request,2,back,S3,nonconventional,literal,1,Yes,0,24
2245,2181,56,fgr63edfyq,non_conventional,yes,0,Request,1,car,S5,nonconventional,request,1,No,1,25
2246,481,58,fgr63edfyq,non_conventional,yes,1,Request,7,phone,S5,nonconventional,literal,0,No,0,26
2247,468,60,fgr63edfyq,non_conventional,yes,1,Request,2,back,S5,nonconventional,literal,0,No,0,27
2248,1884,62,fgr63edfyq,non_conventional,yes,1,Non-Request,5,laptop,S5,nonconventional,literal,1,No,0,28
2249,493,64,fgr63edfyq,non_conventional,yes,0,Request,5,laptop,S5,nonconventional,request,1,Yes,1,29
2250,1755,66,fgr63edfyq,non_conventional,yes,0,Non-Request,6,office,S5,nonconventional,request,0,No,1,30
2251,3076,68,fgr63edfyq,non_conventional,yes,1,Non-Request,7,phone,S5,nonconventional,literal,1,Yes,0,31
2252,5820,70,fgr63edfyq,non_conventional,yes,1,Non-Request,9,soup,S5,nonconventional,literal,1,No,0,32
2253,1315,72,fgr63edfyq,non_conventional,yes,0,Request,6,office,S5,nonconventional,request,1,Yes,1,33
2254,3452,74,fgr63edfyq,non_conventional,yes,0,Request,9,soup,S5,nonconventional,request,1,Yes,1,34
2255,1382,76,fgr63edfyq,non_conventional,yes,1,Non-Request,1,car,S5,nonconventional,literal,1,Yes,0,35
2256,6685,78,fgr63edfyq,non_conventional,yes,0,Non-Request,2,back,S5,nonconventional,request,0,Yes,1,36
2257,1168,80,fgr63edfyq,non_conventional,yes,1,Non-Request,7,phone,S1,nonconventional,literal,1,No,0,37
2258,784,82,fgr63edfyq,non_conventional,yes,0,Request,7,phone,S1,nonconventional,request,1,Yes,1,38
2259,3943,84,fgr63edfyq,non_conventional,yes,0,Request,1,car,S1,nonconventional,request,1,No,1,39
2260,3021,86,fgr63edfyq,non_conventional,yes,0,Request,5,laptop,S1,nonconventional,request,1,No,1,40
2261,885,88,fgr63edfyq,non_conventional,yes,0,Non-Request,9,soup,S1,nonconventional,request,0,No,1,41
2262,3689,90,fgr63edfyq,non_conventional,yes,0,Request,2,back,S1,nonconventional,request,1,No,1,42
2263,876,92,fgr63edfyq,non_conventional,yes,1,Non-Request,1,car,S1,nonconventional,literal,1,Yes,0,43
2264,1066,94,fgr63edfyq,non_conventional,yes,0,Non-Request,2,back,S1,nonconventional,request,0,Yes,1,44
2265,780,96,fgr63edfyq,non_conventional,yes,0,Request,9,soup,S1,nonconventional,request,1,Yes,1,45
2266,1122,98,fgr63edfyq,non_conventional,yes,0,Non-Request,5,laptop,S1,nonconventional,request,0,Yes,1,46
2267,2566,100,fgr63edfyq,non_conventional,yes,0,Request,6,office,S1,nonconventional,request,1,No,1,47
2268,1753,102,fgr63edfyq,non_conventional,yes,1,Non-Request,6,office,S1,nonconventional,literal,1,Yes,0,48
2269,740,104,fgr63edfyq,non_conventional,yes,1,Non-Request,7,phone,S4,nonconventional,literal,1,No,0,49
2270,1594,106,fgr63edfyq,non_conventional,yes,1,Request,2,back,S4,nonconventional,literal,0,No,0,50
2271,706,108,fgr63edfyq,non_conventional,yes,1,Request,6,office,S4,nonconventional,literal,0,No,0,51
2272,1037,110,fgr63edfyq,non_conventional,yes,0,Request,5,laptop,S4,nonconventional,request,1,No,1,52
2273,71610,112,fgr63edfyq,non_conventional,yes,0,Request,1,car,S4,nonconventional,request,1,No,1,53
2274,1182,114,fgr63edfyq,non_conventional,yes,1,Non-Request,6,office,S4,nonconventional,literal,1,Yes,0,54
2275,8112,116,fgr63edfyq,non_conventional,yes,0,Request,9,soup,S4,nonconventional,request,1,No,1,55
2276,583,118,fgr63edfyq,non_conventional,yes,1,Non-Request,9,soup,S4,nonconventional,literal,1,Yes,0,56
2277,1068,120,fgr63edfyq,non_conventional,yes,1,Request,7,phone,S4,nonconventional,literal,0,Yes,0,57
2278,40119,122,fgr63edfyq,non_conventional,yes,1,Non-Request,1,car,S4,nonconventional,literal,1,Yes,0,58
2279,2256,124,fgr63edfyq,non_conventional,yes,1,Non-Request,2,back,S4,nonconventional,literal,1,Yes,0,59
2280,131344,126,fgr63edfyq,non_conventional,yes,0,Non-Request,5,laptop,S4,nonconventional,request,0,Yes,1,60
2281,2462,8,gd53drrx6f,non_conventional,yes,1,Request,6,office,S1,nonconventional,literal,0,No,0,1
2282,2192,10,gd53drrx6f,non_conventional,yes,1,Non-Request,5,laptop,S1,nonconventional,literal,1,No,0,2
2283,446,12,gd53drrx6f,non_conventional,yes,1,Request,5,laptop,S1,nonconventional,literal,0,Yes,0,3
2284,1580,14,gd53drrx6f,non_conventional,yes,1,Request,2,back,S1,nonconventional,literal,0,No,0,4
2285,1677,16,gd53drrx6f,non_conventional,yes,0,Non-Request,9,soup,S1,nonconventional,request,0,No,1,5
2286,3431,18,gd53drrx6f,non_conventional,yes,1,Request,1,car,S1,nonconventional,literal,0,No,0,6
2287,714,20,gd53drrx6f,non_conventional,yes,1,Non-Request,2,back,S1,nonconventional,literal,1,Yes,0,7
2288,1059,22,gd53drrx6f,non_conventional,yes,1,Non-Request,6,office,S1,nonconventional,literal,1,Yes,0,8
2289,2220,24,gd53drrx6f,non_conventional,yes,1,Non-Request,7,phone,S1,nonconventional,literal,1,No,0,9
2290,836,26,gd53drrx6f,non_conventional,yes,0,Request,7,phone,S1,nonconventional,request,1,Yes,1,10
2291,506,28,gd53drrx6f,non_conventional,yes,1,Non-Request,1,car,S1,nonconventional,literal,1,Yes,0,11
2292,607,30,gd53drrx6f,non_conventional,yes,1,Request,9,soup,S1,nonconventional,literal,0,Yes,0,12
2293,1448,32,gd53drrx6f,non_conventional,yes,0,Request,1,car,S5,nonconventional,request,1,No,1,13
2294,767,34,gd53drrx6f,non_conventional,yes,1,Non-Request,2,back,S5,nonconventional,literal,1,No,0,14
2295,566,36,gd53drrx6f,non_conventional,yes,1,Non-Request,1,car,S5,nonconventional,literal,1,Yes,0,15
2296,671,38,gd53drrx6f,non_conventional,yes,1,Request,5,laptop,S5,nonconventional,literal,0,No,0,16
2297,680,40,gd53drrx6f,non_conventional,yes,0,Request,9,soup,S5,nonconventional,request,1,No,1,17
2298,1301,42,gd53drrx6f,non_conventional,yes,0,Request,6,office,S5,nonconventional,request,1,No,1,18
2299,1098,44,gd53drrx6f,non_conventional,yes,0,Request,2,back,S5,nonconventional,request,1,Yes,1,19
2300,935,46,gd53drrx6f,non_conventional,yes,1,Non-Request,9,soup,S5,nonconventional,literal,1,Yes,0,20
2301,576,48,gd53drrx6f,non_conventional,yes,1,Non-Request,7,phone,S5,nonconventional,literal,1,No,0,21
2302,403,50,gd53drrx6f,non_conventional,yes,1,Non-Request,6,office,S5,nonconventional,literal,1,Yes,0,22
2303,1648,52,gd53drrx6f,non_conventional,yes,1,Request,7,phone,S5,nonconventional,literal,0,Yes,0,23
2304,548,54,gd53drrx6f,non_conventional,yes,1,Non-Request,5,laptop,S5,nonconventional,literal,1,Yes,0,24
2305,596,56,gd53drrx6f,non_conventional,yes,1,Non-Request,7,phone,S3,nonconventional,literal,1,No,0,25
2306,12546,58,gd53drrx6f,non_conventional,yes,0,Non-Request,2,back,S3,nonconventional,request,0,No,1,26
2307,859,60,gd53drrx6f,non_conventional,yes,1,Non-Request,5,laptop,S3,nonconventional,literal,1,No,0,27
2308,1588,62,gd53drrx6f,non_conventional,yes,0,Request,7,phone,S3,nonconventional,request,1,Yes,1,28
2309,1127,64,gd53drrx6f,non_conventional,yes,1,Non-Request,1,car,S3,nonconventional,literal,1,No,0,29
2310,913,66,gd53drrx6f,non_conventional,yes,0,Non-Request,9,soup,S3,nonconventional,request,0,No,1,30
2311,1015,68,gd53drrx6f,non_conventional,yes,1,Request,5,laptop,S3,nonconventional,literal,0,Yes,0,31
2312,535,70,gd53drrx6f,non_conventional,yes,1,Request,9,soup,S3,nonconventional,literal,0,Yes,0,32
2313,1266,72,gd53drrx6f,non_conventional,yes,0,Request,2,back,S3,nonconventional,request,1,Yes,1,33
2314,4547,74,gd53drrx6f,non_conventional,yes,0,Request,1,car,S3,nonconventional,request,1,Yes,1,34
2315,576,76,gd53drrx6f,non_conventional,yes,0,Request,6,office,S3,nonconventional,request,1,No,1,35
2316,475,78,gd53drrx6f,non_conventional,yes,1,Non-Request,6,office,S3,nonconventional,literal,1,Yes,0,36
2317,2226,80,gd53drrx6f,non_conventional,yes,0,Request,1,car,S4,nonconventional,request,1,No,1,37
2318,1202,82,gd53drrx6f,non_conventional,yes,1,Non-Request,5,laptop,S4,nonconventional,literal,1,No,0,38
2319,519,84,gd53drrx6f,non_conventional,yes,1,Non-Request,2,back,S4,nonconventional,literal,1,No,0,39
2320,525,86,gd53drrx6f,non_conventional,yes,0,Request,5,laptop,S4,nonconventional,request,1,Yes,1,40
2321,10413,88,gd53drrx6f,non_conventional,yes,1,Request,6,office,S4,nonconventional,literal,0,No,0,41
2322,838,90,gd53drrx6f,non_conventional,yes,0,Request,9,soup,S4,nonconventional,request,1,No,1,42
2323,699,92,gd53drrx6f,non_conventional,yes,0,Request,2,back,S4,nonconventional,request,1,Yes,1,43
2324,907,94,gd53drrx6f,non_conventional,yes,1,Non-Request,9,soup,S4,nonconventional,literal,1,Yes,0,44
2325,2041,96,gd53drrx6f,non_conventional,yes,1,Non-Request,7,phone,S4,nonconventional,literal,1,No,0,45
2326,409,98,gd53drrx6f,non_conventional,yes,1,Request,7,phone,S4,nonconventional,literal,0,Yes,0,46
2327,405,100,gd53drrx6f,non_conventional,yes,1,Non-Request,6,office,S4,nonconventional,literal,1,Yes,0,47
2328,397,102,gd53drrx6f,non_conventional,yes,1,Non-Request,1,car,S4,nonconventional,literal,1,Yes,0,48
2329,343,104,gd53drrx6f,non_conventional,yes,1,Non-Request,2,back,S2,nonconventional,literal,1,No,0,49
2330,967,106,gd53drrx6f,non_conventional,yes,1,Non-Request,9,soup,S2,nonconventional,literal,1,No,0,50
2331,346,108,gd53drrx6f,non_conventional,yes,1,Non-Request,5,laptop,S2,nonconventional,literal,1,No,0,51
2332,512,110,gd53drrx6f,non_conventional,yes,0,Request,1,car,S2,nonconventional,request,1,No,1,52
2333,376,112,gd53drrx6f,non_conventional,yes,1,Request,6,office,S2,nonconventional,literal,0,No,0,53
2334,409,114,gd53drrx6f,non_conventional,yes,1,Request,5,laptop,S2,nonconventional,literal,0,Yes,0,54
2335,480,116,gd53drrx6f,non_conventional,yes,1,Non-Request,1,car,S2,nonconventional,literal,1,Yes,0,55
2336,679,118,gd53drrx6f,non_conventional,yes,1,Request,2,back,S2,nonconventional,literal,0,Yes,0,56
2337,343,120,gd53drrx6f,non_conventional,yes,1,Non-Request,6,office,S2,nonconventional,literal,1,Yes,0,57
2338,556,122,gd53drrx6f,non_conventional,yes,1,Non-Request,7,phone,S2,nonconventional,literal,1,No,0,58
2339,430,124,gd53drrx6f,non_conventional,yes,0,Request,9,soup,S2,nonconventional,request,1,Yes,1,59
2340,596,126,gd53drrx6f,non_conventional,yes,1,Request,7,phone,S2,nonconventional,literal,0,Yes,0,60
2341,1201,8,grp35ztj1h,non_conventional,yes,1,Non-Request,9,soup,S5,nonconventional,literal,1,No,0,1
2342,560,10,grp35ztj1h,non_conventional,yes,1,Non-Request,5,laptop,S5,nonconventional,literal,1,No,0,2
2343,599,12,grp35ztj1h,non_conventional,yes,1,Non-Request,7,phone,S5,nonconventional,literal,1,No,0,3
2344,495,14,grp35ztj1h,non_conventional,yes,1,Request,7,phone,S5,nonconventional,literal,0,Yes,0,4
2345,725,16,grp35ztj1h,non_conventional,yes,1,Non-Request,1,car,S5,nonconventional,literal,1,No,0,5
2346,529,18,grp35ztj1h,non_conventional,yes,1,Non-Request,6,office,S5,nonconventional,literal,1,No,0,6
2347,550,20,grp35ztj1h,non_conventional,yes,1,Request,9,soup,S5,nonconventional,literal,0,Yes,0,7
2348,539,22,grp35ztj1h,non_conventional,yes,1,Request,1,car,S5,nonconventional,literal,0,Yes,0,8
2349,413,24,grp35ztj1h,non_conventional,yes,1,Request,5,laptop,S5,nonconventional,literal,0,Yes,0,9
2350,397,26,grp35ztj1h,non_conventional,yes,1,Non-Request,2,back,S5,nonconventional,literal,1,No,0,10
2351,578,28,grp35ztj1h,non_conventional,yes,1,Request,6,office,S5,nonconventional,literal,0,Yes,0,11
2352,438,30,grp35ztj1h,non_conventional,yes,1,Request,2,back,S5,nonconventional,literal,0,Yes,0,12
2353,249,32,grp35ztj1h,non_conventional,yes,1,Request,5,laptop,S2,nonconventional,literal,0,No,0,13
2354,2110,34,grp35ztj1h,non_conventional,yes,1,Request,7,phone,S2,nonconventional,literal,0,No,0,14
2355,460,36,grp35ztj1h,non_conventional,yes,1,Request,2,back,S2,nonconventional,literal,0,No,0,15
2356,679,38,grp35ztj1h,non_conventional,yes,1,Non-Request,1,car,S2,nonconventional,literal,1,No,0,16
2357,640,40,grp35ztj1h,non_conventional,yes,1,Non-Request,9,soup,S2,nonconventional,literal,1,No,0,17
2358,607,42,grp35ztj1h,non_conventional,yes,1,Request,9,soup,S2,nonconventional,literal,0,Yes,0,18
2359,470,44,grp35ztj1h,non_conventional,yes,1,Non-Request,5,laptop,S2,nonconventional,literal,1,Yes,0,19
2360,1218,46,grp35ztj1h,non_conventional,yes,1,Request,6,office,S2,nonconventional,literal,0,No,0,20
2361,543,48,grp35ztj1h,non_conventional,yes,1,Non-Request,6,office,S2,nonconventional,literal,1,Yes,0,21
2362,393,50,grp35ztj1h,non_conventional,yes,1,Non-Request,2,back,S2,nonconventional,literal,1,Yes,0,22
2363,488,52,grp35ztj1h,non_conventional,yes,1,Request,1,car,S2,nonconventional,literal,0,Yes,0,23
2364,715,54,grp35ztj1h,non_conventional,yes,1,Non-Request,7,phone,S2,nonconventional,literal,1,Yes,0,24
2365,583,56,grp35ztj1h,non_conventional,yes,1,Non-Request,7,phone,S3,nonconventional,literal,1,No,0,25
2366,546,58,grp35ztj1h,non_conventional,yes,1,Non-Request,5,laptop,S3,nonconventional,literal,1,No,0,26
2367,547,60,grp35ztj1h,non_conventional,yes,1,Request,6,office,S3,nonconventional,literal,0,No,0,27
2368,426,62,grp35ztj1h,non_conventional,yes,1,Request,9,soup,S3,nonconventional,literal,0,No,0,28
2369,218,64,grp35ztj1h,non_conventional,yes,1,Non-Request,6,office,S3,nonconventional,literal,1,Yes,0,29
2370,680,66,grp35ztj1h,non_conventional,yes,1,Request,2,back,S3,nonconventional,literal,0,No,0,30
2371,2495,68,grp35ztj1h,non_conventional,yes,1,Request,7,phone,S3,nonconventional,literal,0,Yes,0,31
2372,1497,70,grp35ztj1h,non_conventional,yes,1,Request,1,car,S3,nonconventional,literal,0,No,0,32
2373,2200,72,grp35ztj1h,non_conventional,yes,1,Non-Request,1,car,S3,nonconventional,literal,1,Yes,0,33
2374,501,74,grp35ztj1h,non_conventional,yes,1,Request,5,laptop,S3,nonconventional,literal,0,Yes,0,34
2375,420,76,grp35ztj1h,non_conventional,yes,1,Non-Request,2,back,S3,nonconventional,literal,1,Yes,0,35
2376,2831,78,grp35ztj1h,non_conventional,yes,1,Non-Request,9,soup,S3,nonconventional,literal,1,Yes,0,36
2377,1261,80,grp35ztj1h,non_conventional,yes,1,Request,9,soup,S4,nonconventional,literal,0,No,0,37
2378,416,82,grp35ztj1h,non_conventional,yes,1,Non-Request,6,office,S4,nonconventional,literal,1,No,0,38
2379,362,84,grp35ztj1h,non_conventional,yes,1,Non-Request,1,car,S4,nonconventional,literal,1,No,0,39
2380,703,86,grp35ztj1h,non_conventional,yes,1,Request,2,back,S4,nonconventional,literal,0,No,0,40
2381,678,88,grp35ztj1h,non_conventional,yes,1,Non-Request,7,phone,S4,nonconventional,literal,1,No,0,41
2382,3842,90,grp35ztj1h,non_conventional,yes,1,Non-Request,9,soup,S4,nonconventional,literal,1,Yes,0,42
2383,622,92,grp35ztj1h,non_conventional,yes,1,Request,6,office,S4,nonconventional,literal,0,Yes,0,43
2384,176,94,grp35ztj1h,non_conventional,yes,1,Request,7,phone,S4,nonconventional,literal,0,Yes,0,44
2385,394,96,grp35ztj1h,non_conventional,yes,1,Non-Request,5,laptop,S4,nonconventional,literal,1,No,0,45
2386,775,98,grp35ztj1h,non_conventional,yes,1,Request,1,car,S4,nonconventional,literal,0,Yes,0,46
2387,3620,100,grp35ztj1h,non_conventional,yes,1,Request,5,laptop,S4,nonconventional,literal,0,Yes,0,47
2388,1527,102,grp35ztj1h,non_conventional,yes,1,Non-Request,2,back,S4,nonconventional,literal,1,Yes,0,48
2389,500,104,grp35ztj1h,non_conventional,yes,1,Request,2,back,S1,nonconventional,literal,0,No,0,49
2390,568,106,grp35ztj1h,non_conventional,yes,1,Request,9,soup,S1,nonconventional,literal,0,No,0,50
2391,417,108,grp35ztj1h,non_conventional,yes,1,Non-Request,5,laptop,S1,nonconventional,literal,1,No,0,51
2392,483,110,grp35ztj1h,non_conventional,yes,1,Request,6,office,S1,nonconventional,literal,0,No,0,52
2393,474,112,grp35ztj1h,non_conventional,yes,1,Non-Request,1,car,S1,nonconventional,literal,1,No,0,53
2394,1444,114,grp35ztj1h,non_conventional,yes,1,Non-Request,7,phone,S1,nonconventional,literal,1,No,0,54
2395,883,116,grp35ztj1h,non_conventional,yes,1,Request,1,car,S1,nonconventional,literal,0,Yes,0,55
2396,1054,118,grp35ztj1h,non_conventional,yes,1,Non-Request,6,office,S1,nonconventional,literal,1,Yes,0,56
2397,1290,120,grp35ztj1h,non_conventional,yes,1,Non-Request,2,back,S1,nonconventional,literal,1,Yes,0,57
2398,1764,122,grp35ztj1h,non_conventional,yes,1,Request,7,phone,S1,nonconventional,literal,0,Yes,0,58
2399,609,124,grp35ztj1h,non_conventional,yes,1,Request,5,laptop,S1,nonconventional,literal,0,Yes,0,59
2400,164,126,grp35ztj1h,non_conventional,yes,1,Non-Request,9,soup,S1,nonconventional,literal,1,Yes,0,60
2401,952,8,h62dqgcytx,non_conventional,yes,1,Non-Request,7,phone,S4,nonconventional,literal,1,No,0,1
2402,496,10,h62dqgcytx,non_conventional,yes,1,Request,2,back,S4,nonconventional,literal,0,No,0,2
2403,885,12,h62dqgcytx,non_conventional,yes,1,Request,9,soup,S4,nonconventional,literal,0,No,0,3
2404,464,14,h62dqgcytx,non_conventional,yes,1,Request,7,phone,S4,nonconventional,literal,0,Yes,0,4
2405,504,16,h62dqgcytx,non_conventional,yes,1,Non-Request,5,laptop,S4,nonconventional,literal,1,No,0,5
2406,638,18,h62dqgcytx,non_conventional,yes,1,Request,6,office,S4,nonconventional,literal,0,No,0,6
2407,507,20,h62dqgcytx,non_conventional,yes,1,Non-Request,1,car,S4,nonconventional,literal,1,No,0,7
2408,599,22,h62dqgcytx,non_conventional,yes,1,Request,5,laptop,S4,nonconventional,literal,0,Yes,0,8
2409,1760,24,h62dqgcytx,non_conventional,yes,1,Non-Request,2,back,S4,nonconventional,literal,1,Yes,0,9
2410,2504,26,h62dqgcytx,non_conventional,yes,1,Request,1,car,S4,nonconventional,literal,0,Yes,0,10
2411,606,28,h62dqgcytx,non_conventional,yes,1,Non-Request,6,office,S4,nonconventional,literal,1,Yes,0,11
2412,411,30,h62dqgcytx,non_conventional,yes,1,Non-Request,9,soup,S4,nonconventional,literal,1,Yes,0,12
2413,574,32,h62dqgcytx,non_conventional,yes,1,Non-Request,2,back,S5,nonconventional,literal,1,No,0,13
2414,435,34,h62dqgcytx,non_conventional,yes,1,Request,7,phone,S5,nonconventional,literal,0,No,0,14
2415,384,36,h62dqgcytx,non_conventional,yes,1,Request,5,laptop,S5,nonconventional,literal,0,No,0,15
2416,431,38,h62dqgcytx,non_conventional,yes,1,Non-Request,9,soup,S5,nonconventional,literal,1,No,0,16
2417,502,40,h62dqgcytx,non_conventional,yes,1,Non-Request,1,car,S5,nonconventional,literal,1,No,0,17
2418,966,42,h62dqgcytx,non_conventional,yes,1,Non-Request,5,laptop,S5,nonconventional,literal,1,Yes,0,18
2419,493,44,h62dqgcytx,non_conventional,yes,1,Request,6,office,S5,nonconventional,literal,0,No,0,19
2420,445,46,h62dqgcytx,non_conventional,yes,1,Request,2,back,S5,nonconventional,literal,0,Yes,0,20
2421,426,48,h62dqgcytx,non_conventional,yes,1,Request,1,car,S5,nonconventional,literal,0,Yes,0,21
2422,440,50,h62dqgcytx,non_conventional,yes,1,Non-Request,6,office,S5,nonconventional,literal,1,Yes,0,22
2423,573,52,h62dqgcytx,non_conventional,yes,1,Non-Request,7,phone,S5,nonconventional,literal,1,Yes,0,23
2424,418,54,h62dqgcytx,non_conventional,yes,1,Request,9,soup,S5,nonconventional,literal,0,Yes,0,24
2425,431,56,h62dqgcytx,non_conventional,yes,1,Non-Request,9,soup,S2,nonconventional,literal,1,No,0,25
2426,341,58,h62dqgcytx,non_conventional,yes,1,Non-Request,2,back,S2,nonconventional,literal,1,No,0,26
2427,394,60,h62dqgcytx,non_conventional,yes,1,Request,2,back,S2,nonconventional,literal,0,Yes,0,27
