,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,passed_test,stimulus,type,button_pressed,answer,stimNum,topic,speaker,form,response,correct,Gender,Native_Speaker,Music_Ability,Age,Mobile
136,6966,audio-button-response,65,481592,0.0-11.0-10.0,14172,group3,yes,prosody_paired_samples/MaiyiY/literal_IR_window.wav,,1,second,11,window,Maiyi,modal,second,1,Male,Yes,4,21,No
137,5375,audio-button-response,66,486969,0.0-11.0-11.0,14172,group3,yes,prosody_paired_samples/MaiyiY/literal_IR_back.wav,,1,second,2,back,Maiyi,indirect,second,1,Male,Yes,4,21,No
138,1995,survey-text,67,488965,0.0-12.0,14172,group3,yes,,debrief,,,,,,,,0,Male,Yes,4,21,No
139,7591,survey-multi-choice,68,496561,0.0-13.0,14172,group3,yes,,demographic1,,,,,,,,0,Male,Yes,4,21,No
140,2227,survey-text,69,498790,0.0-14.0,14172,group3,yes,,age,,,,,,,,0,Male,Yes,4,21,No
141,15959,survey-text,70,514749,0.0-15.0,14172,group3,yes,,,,,,,,,,0,Male,Yes,4,21,No
142,14625,instructions,0,14632,0.0-0.0,15647,group2,yes,,,,,,,,,,0,Male,Yes,3,32,No
143,9833,external-html,1,24826,0.0-1.0,15647,group2,yes,,,,,,,,,,0,Male,Yes,3,32,No
144,3863,instructions,2,28691,0.0-2.0,15647,group2,yes,,,,,,,,,,0,Male,Yes,3,32,No
145,,video,3,38182,0.0-3.0,15647,group2,yes,"[""prosody_paired_samples/audio_calibration.mp4""]",calibration,,,,,,,,0,Male,Yes,3,32,No
146,2331,instructions,4,40514,0.0-4.0,15647,group2,yes,,,,,,,,,,0,Male,Yes,3,32,No
147,4859,audio-button-response,5,45437,0.0-5.0,15647,group2,yes,prosody_paired_samples/ears_audio_check.wav,test,2,,,,,,,0,Male,Yes,3,32,No
148,40201,instructions,6,86977,0.0-6.0-0.0,15647,group2,yes,,,,,,,,,,0,Male,Yes,3,32,No
149,7350,audio-button-response,7,94332,0.0-7.0-0.0,15647,group2,yes,prosody_paired_samples/KatieS/IR_Literal_temp.wav,,0,first,12,temperature,Katie,modal,first,1,Male,Yes,3,32,No
150,8863,audio-button-response,8,103197,0.0-7.0-1.0,15647,group2,yes,prosody_paired_samples/KatieS/Literal_IR_piano.wav,,1,second,8,piano,Katie,modal,second,1,Male,Yes,3,32,No
151,8939,audio-button-response,9,112137,0.0-7.0-2.0,15647,group2,yes,prosody_paired_samples/KatieS/Literal_IR_phone.wav,,1,second,7,phone,Katie,indirect,second,1,Male,Yes,3,32,No
152,8902,audio-button-response,10,121042,0.0-7.0-3.0,15647,group2,yes,prosody_paired_samples/KatieS/Literal_IR_back.wav,,1,second,2,back,Katie,indirect,second,1,Male,Yes,3,32,No
153,6070,audio-button-response,11,127115,0.0-7.0-4.0,15647,group2,yes,prosody_paired_samples/KatieS/Literal_IR_soup.wav,,0,second,9,soup,Katie,indirect,first,0,Male,Yes,3,32,No
154,5620,audio-button-response,12,132737,0.0-7.0-5.0,15647,group2,yes,prosody_paired_samples/KatieS/IR_Literal_Spanish.wav,,0,first,10,spanish,Katie,modal,first,1,Male,Yes,3,32,No
155,7846,audio-button-response,13,140585,0.0-7.0-6.0,15647,group2,yes,prosody_paired_samples/KatieS/IR_Literal_laptop.wav,,0,first,5,laptop,Katie,indirect,first,1,Male,Yes,3,32,No
156,4950,audio-button-response,14,145537,0.0-7.0-7.0,15647,group2,yes,prosody_paired_samples/KatieS/Literal_IR_window.wav,,1,second,11,window,Katie,modal,second,1,Male,Yes,3,32,No
157,8967,audio-button-response,15,154506,0.0-7.0-8.0,15647,group2,yes,prosody_paired_samples/KatieS/Literal_IR_office.wav,,0,second,6,office,Katie,indirect,first,0,Male,Yes,3,32,No
158,5989,audio-button-response,16,160497,0.0-7.0-9.0,15647,group2,yes,prosody_paired_samples/KatieS/IR_Literal_door.wav,,0,first,4,door,Katie,modal,first,1,Male,Yes,3,32,No
159,7285,audio-button-response,17,167788,0.0-7.0-10.0,15647,group2,yes,prosody_paired_samples/KatieS/IR_Literal_box.wav,,0,first,3,box,Katie,modal,first,1,Male,Yes,3,32,No
160,7066,audio-button-response,18,174858,0.0-7.0-11.0,15647,group2,yes,prosody_paired_samples/KatieS/IR_Literal_car.wav,,0,first,1,car,Katie,indirect,first,1,Male,Yes,3,32,No
161,16301,audio-button-response,19,191163,0.0-8.0-0.0,15647,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_laptop.wav,,1,second,5,laptop,Maiyi,indirect,second,1,Male,Yes,3,32,No
162,5253,audio-button-response,20,196418,0.0-8.0-1.0,15647,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_phone.wav,,0,first,7,phone,Maiyi,indirect,first,1,Male,Yes,3,32,No
163,7548,audio-button-response,21,203970,0.0-8.0-2.0,15647,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_back.wav,,1,first,2,back,Maiyi,indirect,second,0,Male,Yes,3,32,No
164,9197,audio-button-response,22,213170,0.0-8.0-3.0,15647,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_door.wav,,1,second,4,door,Maiyi,modal,second,1,Male,Yes,3,32,No
165,8182,audio-button-response,23,221355,0.0-8.0-4.0,15647,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_window.wav,,0,first,11,window,Maiyi,modal,first,1,Male,Yes,3,32,No
166,7349,audio-button-response,24,228706,0.0-8.0-5.0,15647,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_Spanish.wav,,1,second,10,spanish,Maiyi,modal,second,1,Male,Yes,3,32,No
167,5181,audio-button-response,25,233890,0.0-8.0-6.0,15647,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_piano.wav,,1,second,8,piano,Maiyi,modal,second,1,Male,Yes,3,32,No
168,5230,audio-button-response,26,239123,0.0-8.0-7.0,15647,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_box.wav,,0,first,3,box,Maiyi,modal,first,1,Male,Yes,3,32,No
169,5327,audio-button-response,27,244451,0.0-8.0-8.0,15647,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_temp.wav,,1,second,12,temperature,Maiyi,modal,second,1,Male,Yes,3,32,No
170,6653,audio-button-response,28,251106,0.0-8.0-9.0,15647,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_car.wav,,0,first,1,car,Maiyi,indirect,first,1,Male,Yes,3,32,No
171,7525,audio-button-response,29,258634,0.0-8.0-10.0,15647,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_office.wav,,0,second,6,office,Maiyi,indirect,first,0,Male,Yes,3,32,No
172,1340976,audio-button-response,30,1599613,0.0-8.0-11.0,15647,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_soup.wav,,0,first,9,soup,Maiyi,indirect,first,1,Male,Yes,3,32,No
173,9044,audio-button-response,31,1608660,0.0-9.0-0.0,15647,group2,yes,prosody_paired_samples/NimishP/IR_Literal_temp.wav,,1,first,12,temperature,Nimish,modal,second,0,Male,Yes,3,32,No
174,10981,audio-button-response,32,1619644,0.0-9.0-1.0,15647,group2,yes,prosody_paired_samples/NimishP/Literal_IR_office.wav,,0,second,6,office,Nimish,indirect,first,0,Male,Yes,3,32,No
175,4974,audio-button-response,33,1624619,0.0-9.0-2.0,15647,group2,yes,prosody_paired_samples/NimishP/Literal_IR_laptop.wav,,1,second,5,laptop,Nimish,indirect,second,1,Male,Yes,3,32,No
176,11326,audio-button-response,34,1635950,0.0-9.0-3.0,15647,group2,yes,prosody_paired_samples/NimishP/IR_Literal_door.wav,,0,first,4,door,Nimish,modal,first,1,Male,Yes,3,32,No
177,12010,audio-button-response,35,1647964,0.0-9.0-4.0,15647,group2,yes,prosody_paired_samples/NimishP/Literal_IR_phone.wav,,1,second,7,phone,Nimish,indirect,second,1,Male,Yes,3,32,No
178,5981,audio-button-response,36,1653948,0.0-9.0-5.0,15647,group2,yes,prosody_paired_samples/NimishP/Literal_IR_soup.wav,,1,second,9,soup,Nimish,indirect,second,1,Male,Yes,3,32,No
179,6373,audio-button-response,37,1660323,0.0-9.0-6.0,15647,group2,yes,prosody_paired_samples/NimishP/Literal_IR_back.wav,,0,second,2,back,Nimish,indirect,first,0,Male,Yes,3,32,No
180,7365,audio-button-response,38,1667691,0.0-9.0-7.0,15647,group2,yes,prosody_paired_samples/NimishP/IR_Literal_window.wav,,0,first,11,window,Nimish,modal,first,1,Male,Yes,3,32,No
181,7037,audio-button-response,39,1674731,0.0-9.0-8.0,15647,group2,yes,prosody_paired_samples/NimishP/IR_Literal_piano.wav,,1,first,8,piano,Nimish,modal,second,0,Male,Yes,3,32,No
182,8997,audio-button-response,40,1683731,0.0-9.0-9.0,15647,group2,yes,prosody_paired_samples/NimishP/IR_Literal_Spanish.wav,,0,first,10,spanish,Nimish,modal,first,1,Male,Yes,3,32,No
183,8295,audio-button-response,41,1692027,0.0-9.0-10.0,15647,group2,yes,prosody_paired_samples/NimishP/Literal_IR_box.wav,,1,second,3,box,Nimish,modal,second,1,Male,Yes,3,32,No
184,12149,audio-button-response,42,1704179,0.0-9.0-11.0,15647,group2,yes,prosody_paired_samples/NimishP/IR_Literal_car.wav,,0,first,1,car,Nimish,indirect,first,1,Male,Yes,3,32,No
185,8286,audio-button-response,43,1712468,0.0-10.0-0.0,15647,group2,yes,prosody_paired_samples/KarenL/literal_IR_Spanish.wav,,1,second,10,spanish,Karen,modal,second,1,Male,Yes,3,32,No
186,14917,audio-button-response,44,1727389,0.0-10.0-1.0,15647,group2,yes,prosody_paired_samples/KarenL/IR_literal_back.wav,,1,first,2,back,Karen,indirect,second,0,Male,Yes,3,32,No
187,5156,audio-button-response,45,1732548,0.0-10.0-2.0,15647,group2,yes,prosody_paired_samples/KarenL/literal_IR_box.wav,,0,second,3,box,Karen,modal,first,0,Male,Yes,3,32,No
188,5813,audio-button-response,46,1738363,0.0-10.0-3.0,15647,group2,yes,prosody_paired_samples/KarenL/IR_literal_temp.wav,,1,first,12,temperature,Karen,modal,second,0,Male,Yes,3,32,No
189,5646,audio-button-response,47,1744011,0.0-10.0-4.0,15647,group2,yes,prosody_paired_samples/KarenL/literal_IR_window.wav,,0,second,11,window,Karen,modal,first,0,Male,Yes,3,32,No
190,7062,audio-button-response,48,1751075,0.0-10.0-5.0,15647,group2,yes,prosody_paired_samples/KarenL/literal_IR_phone.wav,,1,second,7,phone,Karen,indirect,second,1,Male,Yes,3,32,No
191,5886,audio-button-response,49,1756963,0.0-10.0-6.0,15647,group2,yes,prosody_paired_samples/KarenL/literal_IR_laptop.wav,,0,second,5,laptop,Karen,indirect,first,0,Male,Yes,3,32,No
192,5471,audio-button-response,50,1762436,0.0-10.0-7.0,15647,group2,yes,prosody_paired_samples/KarenL/literal_IR_piano.wav,,1,second,8,piano,Karen,modal,second,1,Male,Yes,3,32,No
193,6164,audio-button-response,51,1768602,0.0-10.0-8.0,15647,group2,yes,prosody_paired_samples/KarenL/IR_literal_car.wav,,0,first,1,car,Karen,indirect,first,1,Male,Yes,3,32,No
194,5464,audio-button-response,52,1774068,0.0-10.0-9.0,15647,group2,yes,prosody_paired_samples/KarenL/IR_literal_soup.wav,,0,first,9,soup,Karen,indirect,first,1,Male,Yes,3,32,No
195,5534,audio-button-response,53,1779603,0.0-10.0-10.0,15647,group2,yes,prosody_paired_samples/KarenL/IR_literal_door.wav,,0,first,4,door,Karen,modal,first,1,Male,Yes,3,32,No
196,5605,audio-button-response,54,1785211,0.0-10.0-11.0,15647,group2,yes,prosody_paired_samples/KarenL/IR_literal_office.wav,,1,first,6,office,Karen,indirect,second,0,Male,Yes,3,32,No
197,5709,audio-button-response,55,1790925,0.0-11.0-0.0,15647,group2,yes,prosody_paired_samples/DannyK/IR_literal_soup.wav,,0,first,9,soup,Danny,indirect,first,1,Male,Yes,3,32,No
198,20341,audio-button-response,56,1811267,0.0-11.0-1.0,15647,group2,yes,prosody_paired_samples/DannyK/IR_literal_office.wav,,1,first,6,office,Danny,indirect,second,0,Male,Yes,3,32,No
199,6581,audio-button-response,57,1817852,0.0-11.0-2.0,15647,group2,yes,prosody_paired_samples/DannyK/literal_IR_car.wav,,0,second,1,car,Danny,indirect,first,0,Male,Yes,3,32,No
200,8542,audio-button-response,58,1826397,0.0-11.0-3.0,15647,group2,yes,prosody_paired_samples/DannyK/literal_IR_laptop.wav,,1,second,5,laptop,Danny,indirect,second,1,Male,Yes,3,32,No
201,7972,audio-button-response,59,1834371,0.0-11.0-4.0,15647,group2,yes,prosody_paired_samples/DannyK/IR_literal_phone.wav,,0,first,7,phone,Danny,indirect,first,1,Male,Yes,3,32,No
202,5517,audio-button-response,60,1839891,0.0-11.0-5.0,15647,group2,yes,prosody_paired_samples/DannyK/IR_literal_box.wav,,1,first,3,box,Danny,modal,second,0,Male,Yes,3,32,No
203,6758,audio-button-response,61,1846651,0.0-11.0-6.0,15647,group2,yes,prosody_paired_samples/DannyK/IR_literal_door.wav,,0,first,4,door,Danny,modal,first,1,Male,Yes,3,32,No
204,7215,audio-button-response,62,1853868,0.0-11.0-7.0,15647,group2,yes,prosody_paired_samples/DannyK/IR_literal_Spanish.wav,,0,first,10,spanish,Danny,modal,first,1,Male,Yes,3,32,No
205,6749,audio-button-response,63,1860621,0.0-11.0-8.0,15647,group2,yes,prosody_paired_samples/DannyK/literal_IR_window.wav,,1,second,11,window,Danny,modal,second,1,Male,Yes,3,32,No
206,8637,audio-button-response,64,1869260,0.0-11.0-9.0,15647,group2,yes,prosody_paired_samples/DannyK/literal_IR_back.wav,,1,second,2,back,Danny,indirect,second,1,Male,Yes,3,32,No
207,10189,audio-button-response,65,1879452,0.0-11.0-10.0,15647,group2,yes,prosody_paired_samples/DannyK/literal_IR_piano.wav,,0,second,8,piano,Danny,modal,first,0,Male,Yes,3,32,No
208,8725,audio-button-response,66,1888180,0.0-11.0-11.0,15647,group2,yes,prosody_paired_samples/DannyK/literal_IR_temp.wav,,1,second,12,temperature,Danny,modal,second,1,Male,Yes,3,32,No
209,10437,survey-text,67,1898623,0.0-12.0,15647,group2,yes,,debrief,,,,,,,,0,Male,Yes,3,32,No
210,11435,survey-multi-choice,68,1910090,0.0-13.0,15647,group2,yes,,demographic1,,,,,,,,0,Male,Yes,3,32,No
211,5403,survey-text,69,1915503,0.0-14.0,15647,group2,yes,,age,,,,,,,,0,Male,Yes,3,32,No
212,7268,survey-text,70,1922774,0.0-15.0,15647,group2,yes,,,,,,,,,,0,Male,Yes,3,32,No
213,67623,instructions,0,67626,0.0-0.0,16736,group2,yes,,,,,,,,,,0,Female,Yes,2,54,No
214,26954,external-html,1,94979,0.0-1.0,16736,group2,yes,,,,,,,,,,0,Female,Yes,2,54,No
215,6324,instructions,2,101303,0.0-2.0,16736,group2,yes,,,,,,,,,,0,Female,Yes,2,54,No
216,,video,3,110477,0.0-3.0,16736,group2,yes,"[""prosody_paired_samples/audio_calibration.mp4""]",calibration,,,,,,,,0,Female,Yes,2,54,No
217,7290,instructions,4,117768,0.0-4.0,16736,group2,yes,,,,,,,,,,0,Female,Yes,2,54,No
218,4383,audio-button-response,5,122162,0.0-5.0,16736,group2,yes,prosody_paired_samples/ears_audio_check.wav,test,2,,,,,,,0,Female,Yes,2,54,No
219,42354,instructions,6,168083,0.0-6.0-0.0,16736,group2,yes,,,,,,,,,,0,Female,Yes,2,54,No
220,9674,audio-button-response,7,177760,0.0-7.0-0.0,16736,group2,yes,prosody_paired_samples/NimishP/Literal_IR_temp.wav,,1,second,12,temperature,Nimish,modal,second,1,Female,Yes,2,54,No
221,8957,audio-button-response,8,186720,0.0-7.0-1.0,16736,group2,yes,prosody_paired_samples/NimishP/IR_Literal_laptop.wav,,0,first,5,laptop,Nimish,indirect,first,1,Female,Yes,2,54,No
222,9532,audio-button-response,9,196254,0.0-7.0-2.0,16736,group2,yes,prosody_paired_samples/NimishP/IR_Literal_box.wav,,0,first,3,box,Nimish,modal,first,1,Female,Yes,2,54,No
223,7121,audio-button-response,10,203378,0.0-7.0-3.0,16736,group2,yes,prosody_paired_samples/NimishP/IR_Literal_window.wav,,0,first,11,window,Nimish,modal,first,1,Female,Yes,2,54,No
224,6722,audio-button-response,11,210102,0.0-7.0-4.0,16736,group2,yes,prosody_paired_samples/NimishP/Literal_IR_Spanish.wav,,1,second,10,spanish,Nimish,modal,second,1,Female,Yes,2,54,No
225,5495,audio-button-response,12,215599,0.0-7.0-5.0,16736,group2,yes,prosody_paired_samples/NimishP/Literal_IR_phone.wav,,1,second,7,phone,Nimish,indirect,second,1,Female,Yes,2,54,No
226,7963,audio-button-response,13,223564,0.0-7.0-6.0,16736,group2,yes,prosody_paired_samples/NimishP/Literal_IR_car.wav,,1,second,1,car,Nimish,indirect,second,1,Female,Yes,2,54,No
227,6229,audio-button-response,14,229796,0.0-7.0-7.0,16736,group2,yes,prosody_paired_samples/NimishP/Literal_IR_office.wav,,1,second,6,office,Nimish,indirect,second,1,Female,Yes,2,54,No
228,9516,audio-button-response,15,239316,0.0-7.0-8.0,16736,group2,yes,prosody_paired_samples/NimishP/IR_Literal_back.wav,,0,first,2,back,Nimish,indirect,first,1,Female,Yes,2,54,No
229,6775,audio-button-response,16,246094,0.0-7.0-9.0,16736,group2,yes,prosody_paired_samples/NimishP/IR_Literal_piano.wav,,0,first,8,piano,Nimish,modal,first,1,Female,Yes,2,54,No
230,4940,audio-button-response,17,251036,0.0-7.0-10.0,16736,group2,yes,prosody_paired_samples/NimishP/IR_Literal_door.wav,,0,first,4,door,Nimish,modal,first,1,Female,Yes,2,54,No
231,5911,audio-button-response,18,256950,0.0-7.0-11.0,16736,group2,yes,prosody_paired_samples/NimishP/Literal_IR_soup.wav,,1,second,9,soup,Nimish,indirect,second,1,Female,Yes,2,54,No
232,6596,audio-button-response,19,263550,0.0-8.0-0.0,16736,group2,yes,prosody_paired_samples/KatieS/Literal_IR_back.wav,,1,second,2,back,Katie,indirect,second,1,Female,Yes,2,54,No
233,5658,audio-button-response,20,269212,0.0-8.0-1.0,16736,group2,yes,prosody_paired_samples/KatieS/IR_Literal_box.wav,,1,first,3,box,Katie,modal,second,0,Female,Yes,2,54,No
234,14874,audio-button-response,21,284089,0.0-8.0-2.0,16736,group2,yes,prosody_paired_samples/KatieS/Literal_IR_Spanish.wav,,0,second,10,spanish,Katie,modal,first,0,Female,Yes,2,54,No
235,6609,audio-button-response,22,290701,0.0-8.0-3.0,16736,group2,yes,prosody_paired_samples/KatieS/Literal_IR_phone.wav,,0,second,7,phone,Katie,indirect,first,0,Female,Yes,2,54,No
236,7092,audio-button-response,23,297795,0.0-8.0-4.0,16736,group2,yes,prosody_paired_samples/KatieS/IR_Literal_temp.wav,,1,first,12,temperature,Katie,modal,second,0,Female,Yes,2,54,No
237,5157,audio-button-response,24,302955,0.0-8.0-5.0,16736,group2,yes,prosody_paired_samples/KatieS/IR_Literal_piano.wav,,1,first,8,piano,Katie,modal,second,0,Female,Yes,2,54,No
238,7233,audio-button-response,25,310193,0.0-8.0-6.0,16736,group2,yes,prosody_paired_samples/KatieS/IR_Literal_car.wav,,0,first,1,car,Katie,indirect,first,1,Female,Yes,2,54,No
239,8048,audio-button-response,26,318244,0.0-8.0-7.0,16736,group2,yes,prosody_paired_samples/KatieS/Literal_IR_laptop.wav,,0,second,5,laptop,Katie,indirect,first,0,Female,Yes,2,54,No
240,4903,audio-button-response,27,323153,0.0-8.0-8.0,16736,group2,yes,prosody_paired_samples/KatieS/Literal_IR_door.wav,,0,second,4,door,Katie,modal,first,0,Female,Yes,2,54,No
241,7943,audio-button-response,28,331098,0.0-8.0-9.0,16736,group2,yes,prosody_paired_samples/KatieS/IR_Literal_office.wav,,0,first,6,office,Katie,indirect,first,1,Female,Yes,2,54,No
242,5051,audio-button-response,29,336152,0.0-8.0-10.0,16736,group2,yes,prosody_paired_samples/KatieS/IR_Literal_soup.wav,,1,first,9,soup,Katie,indirect,second,0,Female,Yes,2,54,No
243,4937,audio-button-response,30,341091,0.0-8.0-11.0,16736,group2,yes,prosody_paired_samples/KatieS/Literal_IR_window.wav,,1,second,11,window,Katie,modal,second,1,Female,Yes,2,54,No
244,5194,audio-button-response,31,346288,0.0-9.0-0.0,16736,group2,yes,prosody_paired_samples/KarenL/literal_IR_soup.wav,,1,second,9,soup,Karen,indirect,second,1,Female,Yes,2,54,No
245,5623,audio-button-response,32,351915,0.0-9.0-1.0,16736,group2,yes,prosody_paired_samples/KarenL/IR_literal_office.wav,,1,first,6,office,Karen,indirect,second,0,Female,Yes,2,54,No
246,5761,audio-button-response,33,357677,0.0-9.0-2.0,16736,group2,yes,prosody_paired_samples/KarenL/IR_literal_piano.wav,,1,first,8,piano,Karen,modal,second,0,Female,Yes,2,54,No
247,5975,audio-button-response,34,363656,0.0-9.0-3.0,16736,group2,yes,prosody_paired_samples/KarenL/IR_literal_door.wav,,0,first,4,door,Karen,modal,first,1,Female,Yes,2,54,No
248,5747,audio-button-response,35,369406,0.0-9.0-4.0,16736,group2,yes,prosody_paired_samples/KarenL/IR_literal_car.wav,,0,first,1,car,Karen,indirect,first,1,Female,Yes,2,54,No
249,6543,audio-button-response,36,375953,0.0-9.0-5.0,16736,group2,yes,prosody_paired_samples/KarenL/literal_IR_temp.wav,,1,second,12,temperature,Karen,modal,second,1,Female,Yes,2,54,No
250,5014,audio-button-response,37,380968,0.0-9.0-6.0,16736,group2,yes,prosody_paired_samples/KarenL/literal_IR_window.wav,,1,second,11,window,Karen,modal,second,1,Female,Yes,2,54,No
251,6205,audio-button-response,38,387176,0.0-9.0-7.0,16736,group2,yes,prosody_paired_samples/KarenL/IR_literal_laptop.wav,,0,first,5,laptop,Karen,indirect,first,1,Female,Yes,2,54,No
252,5017,audio-button-response,39,392196,0.0-9.0-8.0,16736,group2,yes,prosody_paired_samples/KarenL/literal_IR_phone.wav,,1,second,7,phone,Karen,indirect,second,1,Female,Yes,2,54,No
253,5967,audio-button-response,40,398166,0.0-9.0-9.0,16736,group2,yes,prosody_paired_samples/KarenL/literal_IR_box.wav,,1,second,3,box,Karen,modal,second,1,Female,Yes,2,54,No
254,5369,audio-button-response,41,403538,0.0-9.0-10.0,16736,group2,yes,prosody_paired_samples/KarenL/IR_literal_Spanish.wav,,1,first,10,spanish,Karen,modal,second,0,Female,Yes,2,54,No
255,4960,audio-button-response,42,408501,0.0-9.0-11.0,16736,group2,yes,prosody_paired_samples/KarenL/literal_IR_back.wav,,1,second,2,back,Karen,indirect,second,1,Female,Yes,2,54,No
256,5797,audio-button-response,43,414300,0.0-10.0-0.0,16736,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_temp.wav,,1,second,12,temperature,Maiyi,modal,second,1,Female,Yes,2,54,No
257,5259,audio-button-response,44,419560,0.0-10.0-1.0,16736,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_laptop.wav,,1,second,5,laptop,Maiyi,indirect,second,1,Female,Yes,2,54,No
258,6053,audio-button-response,45,425617,0.0-10.0-2.0,16736,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_office.wav,,0,first,6,office,Maiyi,indirect,first,1,Female,Yes,2,54,No
259,5368,audio-button-response,46,430989,0.0-10.0-3.0,16736,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_window.wav,,1,second,11,window,Maiyi,modal,second,1,Female,Yes,2,54,No
260,5988,audio-button-response,47,436978,0.0-10.0-4.0,16736,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_Spanish.wav,,0,first,10,spanish,Maiyi,modal,first,1,Female,Yes,2,54,No
261,5396,audio-button-response,48,442377,0.0-10.0-5.0,16736,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_phone.wav,,0,second,7,phone,Maiyi,indirect,first,0,Female,Yes,2,54,No
262,5209,audio-button-response,49,447589,0.0-10.0-6.0,16736,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_box.wav,,0,first,3,box,Maiyi,modal,first,1,Female,Yes,2,54,No
263,5573,audio-button-response,50,453167,0.0-10.0-7.0,16736,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_car.wav,,1,first,1,car,Maiyi,indirect,second,0,Female,Yes,2,54,No
264,5432,audio-button-response,51,458600,0.0-10.0-8.0,16736,group2,yes,prosody_paired_samples/MaiyiY/IR_literal_soup.wav,,1,first,9,soup,Maiyi,indirect,second,0,Female,Yes,2,54,No
265,4918,audio-button-response,52,463520,0.0-10.0-9.0,16736,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_door.wav,,1,second,4,door,Maiyi,modal,second,1,Female,Yes,2,54,No
266,5068,audio-button-response,53,468591,0.0-10.0-10.0,16736,group2,yes,prosody_paired_samples/MaiyiY/literal_IR_back.wav,,1,second,2,back,Maiyi,indirect,second,1,Female,Yes,2,54,No
